103.8819255,1.332919392,MACPHERSON LINEAR Park,"Macpherson Linear Park Is Located A Linear Park Between Blk 20, Joo Seng Road And Macpherson Road In Macpherson Garden Estate. Also A Transitional Zone For Commuters In Industrial Areas And For Transport Purposes."
104.0025712,1.381131307,CHANGI BEACH Park,"One Of The Oldest Coastal Parks In Singapore, Changi Beach Park Still Retains A Kampong Ambience. With Stretches Of Pristine White Beaches Dotted With Coconut Palms, Bbq Pits, Park Benches And Shelters, The Park Is A Great Place For Families To Gather For Swimming, Picnics And Barbeques.Fitness Enthusiasts Can Jog And Cycle Along The Winding Tracks. Alternatively, Experience Seafront Dining At A Bistro In The Park Or At The Nearby Changi Village And Enjoy The Gentle Sea Breeze And The Sound Of Rolling Waves As You Dine.Approximately 3.3Km Long, Changi Beach Park Stretches From Changi Point To Changi Ferry Terminal And Overlooks Pulau Ubin.Get Connected From Changi Beach Park To Rower’s Bay Park, Pasir Ris Park, Sengkang Riverside Park, East Coast Park And Other Park Connectors Via The Round Island Route! Clickhereto Read More."
103.8519569,1.286823908,EMPRESS PLACE,"Empress Place Is Significant For Its Historicity, As It Is Cited Along The Singapore River And Near To The Supposed Landing Site Of Sir Stamford Raffles, The Founder Of Modern Singapore. He Was Believed To Have Landed At What Is Now Known As ‘raffles Landing Site’, Around The Corner Of The Asian Civilisation Museum. Located There Now Is The Iconic White Statue Of Sir Stamford Raffles Along The Singapore River.The Greens Of Empress Place Front The Old Empress Place Building, Currently The Second Wing Of The Asian Civilisation Museum. The Sir Stamford Raffles Bronze Statue And Dalhousie Obelisk Are Two Key Historical Monuments In The Area, Among Other Sculptures And Artwork By Artist Partners.When The Civic District Was Redeveloped In 2014, Eight Rain Trees (Samanea Saman), Were Affected By The Re-Alignment Of Fullerton Road. As Part Of The Conservation Efforts, These Eight Trees Were Transplanted Along The Periphery Of The New Lawn."
103.794116,1.282462167,PASIR PANJANG NURSERY,No Description Found For Pasir Panjang Nursery
103.8842745,1.340452869,BUNGA RAMPAI Park,"Bunga Rampai Park Is Located Located Along Jalan Bunga Rampai (Road) Is A Transitional Zone Among Bartley Mrt, Bartley Secondary School And Jalan Bunga Rampai Estate"
103.9313778,1.315870054,TANAH PUTEH Park,Tanah Puteh Park Is Located Jalan Tanah Puteh
103.9789854,1.389940082,TURNHOUSE Park,Turnhouse Park Is Located Natheravon Road
103.707922,1.338110796,Jurong Central Park,"As The First Park In Singapore To Have Life-Sized Board Game Features, Jurong Central Park Offers Families Countless Hours Of Fun And Excitement. Using Greenery, Sculpted Terrains, Various Play Equipment And A Dice Tower, The Park Recreates Favourite Childhood Board Games To Add A New Dimension To The Game Play Experience.With The Life-Sized Snakes And Ladders Playground And Ludo Garden, The Park Allows Visitors To Revisit Their Childhood And Relive Their Favourite Memories. Nature Lovers Can Also Explore And Discover The Various Types Of Aquatic Plants, Wildlife Species And Dragonflies That Thrive In The Ponds Located In The Park.Jurong Central Park Is Situated Across Boon Lay Mrt Station And Next To Jurongsafraclubhouse.It Is Connected To Jurong Lake Gardens Via The Jurong Park Connector, And To Yunnan Park Via The Jurong West Park Connector."
103.8737999,1.399016191,LORONG TANGGAM Park,Lorong Tanggam Park Is Located Lorong Tanggam
103.8476818,1.292516288,FORT CANNING PARK,"Festival At The Fort Is On From 26 August 2022 To 4 September 2022 - Find Out Morehere.Fort Canning Park, An Iconic Hilltop Landmark Has Witnessed Many Of Singapore’s Historical Milestones. The Hill Once Sited The Palaces Of 14Th Century Kings And Served As The Headquarters Of The Far East Command Centre And British Army Barracks. The Decision To Surrender Singapore To The Japanese On 15 February 1942 Was Also Made On The Hill, In The Underground Far East Command Centre, Commonly Known As Battle Box.Today, Fort Canning Park Features Nine Historical Gardens - The Pancur Larangan, Artisan’s Garden, Sang Nila Utama Garden, Jubilee Park (Phase 1), Raffles Garden, First Botanic Garden, Farquhar Garden, Spice Garden And Armenian Street Park.Click Here To Join Us For A Virtual Tour Aroundfort Canning Park | An Nparks Virtual Tour.To Get To Fort Canning Park, Visitors Can Make Use Of The Covered Escalators From Fort Canning Mrt Station And Bras Basah Mrt Station To The Top Of Fort Canning Park.Fort Canning Park Is A Venue For Celebrations. Its Expansive, Sprawling Lawns Play Host To Concerts, Theatre Productions And Festivals Such As Shakespeare In The Park, Ballet Under The Stars, Shakespeare In The Park And Films At The Fort, While Weddings, Parties And Gatherings Are A Regular Sight In The Park'S Venue Spaces. Its Ancient Artefacts Are A Must-See For History Buffs, And Its Lush Greenery And Expansive Lawns Offer A Variety Of Arts, Heritage And Nature Experiences. Whether You Are Drawn By The Park’s Ancient Artefacts And Rich Heritage Or Simply Its Tranquility, This Hilltop Park Offers Something For The Whole Family.View Herefor The Map Of Fort Canning Park.Click Hereto Sign Up As A Volunteer With Fort Canning Park."
103.8105451,1.278845363,Telok Blangah Hill Park,"Indulge In The Beauty Of The Secondary Forests At The Fringes Of Telok Blangah Hill Park By Trekking The Forest Walk – A 1.3-Kilometre-Long Elevated Walkway That Links Hortpark To Telok Blangah Hill Park, Or Get Up Close And Personal With The Forest Understory Vegetation By Heading Through Earth Trail. Complete Your Visit To Telok Blangah Hill Park By Crossing The Henderson Waves To Mount Faber Park. This 274M Long Structure Is The Highest Pedestrian Bridge In Singapore, And Is Frequently Visited For Its Artistic, Distinctive Wave-Like Structure Consisting Of A Series Of Undulating Curved 'Ribs'."
103.8184345,1.275116115,Mount Faber Park,"One Of The Oldest Parks In Singapore, Mount Faber Park Is A Popular Tourist Destination, Offering Visitors A Host Of Activities.Take A Cable Car From Mount Faber To Sentosa Island And Enjoy The Stunning View Of The Horizon From Above. Alternatively, You Can Gaze Through The Telescopes At One Of The Many Lookout Points That Are Situated At Various Sides Of The Ridge For A Panoramic View Of The Southern Part Of Singapore And The Southern Islands. Delve Into Our Nation’s Natural Heritage At Faber Point, The Highest Point In The Park, Where A Mural Wall Depicts Scenes Of Local Historical Events, And Where The Tree That Was Planted During The First Tree Planting Day Stands.Mount Faber Is Covered By A Secondary Rain Forest. The Vegetation On The Slope Helps To Stabilise The Terrain Besides Beautifying The Park.The Park Is Part Of The Southern Ridges, Which Also Comprises Telok Blangah Hill Park, Hortpark, Kent Ridge Park And Labrador Nature Reserve."
103.8343585,1.354287298,THOMSON Park,Thomson Park Is Located Along Jalan Sembilang Road
103.7791194,1.449488582,ADMIRALTY Park,"Located In Woodlands, Admiralty Park Is The Largest Park In The North. It Is Situated On Hilly Terrain With Sungei Cina River Running Through It, And Houses The Largest Nature Area Within An Urban Park.The Enhanced 7-Ha Urban Area Now Features 26 Slides. The Playground Capitalises On The Undulating Terrain To Site The Three Main Play Areas – Junior Play, Adventure Play And The Family Terracing Play – Catering To Children Of All Ages And Featuring Diverse Play Equipment That Encourage Group And Multi-Generation Interactions.Admiralty Park Also Features An Inclusive Playground, As Part Of An Initiative Announced By Nparks In 2015.  Inclusive Playgrounds Provide The Physical Structure, Or ‘hardware’, That Supports Play Between Children With And Without Special Needs.The 20-Ha Nature Area Encompasses A Diverse Mix Of Secondary Forest, Mangrove, Riverine And Open Grassland Habitats, And Is Home To More Than 100 Species Of Flora And Fauna. With Several Trails Within The 20-Hectare Nature Area, Visitors Can Discover The Different Species Living In The Forest, Spot Hordes Of Dragonflies And Observe Monkeys In Their Natural Habitat. Alternatively, Emerge From The Secondary Forest Near The Car Park And Admire The Butterflies And Different Species Of Birds As You Walk Through The Grassland. The Walking Trail Also Showcases Interesting Flora Like The Putat Kampung Tree And Climbers Like Hedgehog Rattan, An Increasingly Rare Plant In Singapore."
103.8400618,1.427827732,YISHUN POND Park,"Yishun Pond Park Is A Haven Of Tranquillity For Nearby Residents. Featuring A Pond Surrounded By Colourful Plants And A Variety Of Trees, Shrubs And Marshland Plants As Well As Several Bird Species, The Park Is A Great Place For Visitors To Get Close To Nature.Nature Lovers Can Also Learn More About The Flora And Fauna From Information Boards And Climb The Spiral Tower To Enjoy A Bird’s Eye View Of The Surrounding Areas. Alternatively, Sit And Relax At The Benches And Enjoy The Tranquillity And Beauty Of The Water Promenade.The Park Is Located Just Next To Khoo Teck Puat Hospital."
103.6929167,1.337519379,Yunnan Park,Yunnan Park Is Located Yunnan Crescent.Opp Jurong West Sports Hall.
103.8548235,1.292836686,WAR MEMORIAL Park,"War Memorial Park Sits On A Piece Of Land That Former Prime Minister Lee Kuan Yew Set Aside For The Building Of A Memorial In Remembrance Of All Civilian Victims Who Had Perished In World War Ii.Officially Unveiled In 1967, The War Memorial, Also Fondly Referred To As ""The Chopsticks"", Is A 61-Metre-Tall Memorial Comprising Four Columns To Represent Each Of The Four Races, Joined At The Base To Signify The Unity Of All Races.Memorial Services Are Held Annually At The Park On 15 February."
103.8536627,1.289487829,ESPLANADE Park,"Built In 1943, Esplanade Park Is One Of The Oldest Among Singapore's Heritage Parks. Redeveloped In 1991 To Enhance The Civic District'S Identity And To Create An Important Frontage For The Padang, Supreme Court And City Hall, Esplanade Park Is A Showcase For Many Of Singapore’s Historical Landmarks.Take A Stroll Through This Iconic Park And Reflect On The Sacrifices Made By Brave Soldiers At The Lim Bo Seng Memorial And The Cenotaph, And Marvel At The Intricacies Of The Victorian Splendour Of The Distinctive Blue And White Tan Kim Seng Fountain, Built In 1882 To Commemorate The Contributions To Singapore Of The Famous Chinese Philanthropist."
103.82695,1.439293276,KEMUNING Park,No Description Found For Kemuning Park
103.860432,1.288953356,YOUTH OLYMPIC Park,"Youth Olympic Park Is Singapore'S First Art Park And Was Developed To Foster A Greater Sense Of Community Ownership And Connection With Marina Bay. Opened On 24 April 2010, It Currently Features Art Installations Using Different Media By Local Youths, Depicting Life'S Aspirations. The Park Was Built And Named In Commemoration Of The Inaugural Youth Olympic Games Hosted By Singapore In August 2010."
103.7609353,1.360395537,Lorong Kemunchup Playground,Lorong Kemunchup Playground Is Located Along Lorong Kemunchup
103.9223487,1.334399333,BEDOK TOWN Park,"With Long, Flat And Linear Cycling And Jogging Tracks And A Myriad Of Fitness Equipment, Bedok Town Park Is A Popular Place For Nearby Residents To Gather For Recreational Activities.Built On An Undulating Terrain With High Mounds, The Park Offers Avid Cyclists And Runners A Challenging Workout. Those Looking To Relax Can Walk On The Foot Reflexology Footpath And Have A Foot Massage. Families Can Also Picnic Under The Shade Of The Many Trees Found Around The Park, While Enjoying The Tranquillity Of The Park."
103.7473879,1.387072049,CHOA CHU KANG Park,"Located In The North-Western Part Of Singapore, Choa Chu Kang Park Is Brimming With Recreational Activities For The Whole Family. With Four Different Areas, A Small Skate Plaza, A Wide Range Of Fitness Stations For The Young And Old, Lawns And Event Spaces, There’s Something For Everyone.Choa Chu Kang Still Retains Its History As A Rural Area Where Kampong Villages And Crop Plantations Flourish. Its Name “kangchu” Is A Reference To The Early Chinese Immigrants Who Settled Along Sungei Berih, And “chu” Is The Name Of An Established Clan. Today, Nature Lovers Can Walk Among The Remnants Of The Old Fruit Tree Plantations And Explore The Nature Areas Of The Park, Which Even Includes A Small Stream. Home To An Array Of Birds, The Park Is Also A Great Place For Bird Lovers To Enjoy The Symphony Of Chirps In The Early Mornings And Evenings. Families And Friends Can Bond Over Meals At The Restaurant Located In The Park."
103.8620024,1.348567822,CHILTERN DR INTERIM Park,No Description Found For Chiltern Dr Interim Park
103.820935,1.405746786,SPRINGSIDE Park,Springside Park Is Located Can Be Seen From The Main Road
103.9142984,1.3153688,TELOK KURAU Park,"Telok Kurau Park Is Located A Green Space Along Bedok Reservoir Pcn. Entrance Along Joo Chiat Place, Joo Chiat Walk, Joo Chiat Ave And Lorong J Telok Kurau (Road)"
103.8728813,1.398102868,JLN KAYU Park,No Description Found For Jln Kayu Park
103.9048151,1.410997214,PUNGGOL WATERWAY Park,"Built Around The Section Of Punggol Waterway And Located Along Sentul Crescent, Punggol Waterway Park Is A Great Place For Park Users To Enjoy A Fun-Filled Day Of Leisure Activities. The Park Is Segmented Into Four Different Themes: Nature Cove, Recreation Zone, Heritage Zone And Green Gallery.Fitness Enthusiasts Can Jog Or Cycle On The Well-Maintained Tracks Along The Promenade At Both Sides Of The Waterway While Admiring The Surrounding View. Alternatively, Sit On The Many Benches Placed Around The Park And Enjoy The Breeze As You Listen To The Soothing Sounds Of Running, Trickling, Splashing And Cascading Water. While Doing So, Look Out For The Various Types Of Birds That Can Be Spotted Along The Waterway.Punggol Waterway Park Is One Of Four Parks Linked By The North Eastern Riverine Loop Of The Park Connector Network. The Waterway Runs Through The Punggol Waterway Park, And Serves To Increase Park And Water Frontage For The Housing Estate While Providing A Green Respite For Residents.The Word ‘punggol’ In Malay Means 'Hurling Sticks At The Branches Of Fruit Trees To Bring Them Down To The Ground', A Reference To The Area’s History As A Fruit-Growing District Or As A Rendezvous For Wholesale Fruit Agents."
103.8448459,1.293374209,JUBILEE PARK (FCP),No Description Found For Jubilee Park (Fcp)
103.8457685,1.292109218,THE FOOTHILLS FORT CANNING Park,"The Foothills Fort Canning Park Is Located Along River Valley Road, Opposite Liang Court"
103.773043,1.343861304,Hoover Park (Lor Pisang Hijau Playground),No Description Found For Hoover Park (Lor Pisang Hijau Playground)
103.8340255,1.356562982,Jalan Sembilang Park,No Description Found For Jalan Sembilang Park
103.9892727,1.390140619,CHANGI POINT PROMENADE,Changi Point Promenade Is Located Near Lor Bekukong
103.9882843,1.390387048,CHANGI POINT WATERFRONT Park,Changi Point Waterfront Park Is Located Near Lor Bekukong
103.9873347,1.391188925,CHANGI PT FERRY TERMINAL,No Description Found For Changi Pt Ferry Terminal
103.9759334,1.390214723,CHANGI WEST BOARDWALK (CHANGI BC),No Description Found For Changi West Boardwalk (Changi Bc)
103.9838672,1.392231896,CHANGI EAST BOARDWALK (CHANGI FERRY TER),No Description Found For Changi East Boardwalk (Changi Ferry Ter)
103.8743881,1.340679962,BIDADARI Park,No Description Found For Bidadari Park
103.9058376,1.323199346,JLN ISMAIL Park,No Description Found For Jln Ismail Park
103.8220865,1.441158539,LEGUNDI Park,No Description Found For Legundi Park
103.907103,1.325851209,JLN DAUD Park,No Description Found For Jln Daud Park
103.9065035,1.325571855,JLN DAUD INTERIM Park,No Description Found For Jln Daud Interim Park
103.9058679,1.323882668,JLN AWANG INTERIM Park,No Description Found For Jln Awang Interim Park
103.9055272,1.321378162,JLN YASIN INTERIM Park,No Description Found For Jln Yasin Interim Park
103.9061031,1.320147427,LORONG SARINA INTERIM Park,Lorong Sarina Interim Park Is Located Along Jalan Eunos
103.7533138,1.368250241,Pavilion Playground II,No Description Found For Pavilion Playground Ii
103.8651136,1.326480954,ST MICHAEL's FC,No Description Found For St Michael'S Fc
103.9359637,1.317581115,SENNETT AVE LINEAR Park,No Description Found For Sennett Ave Linear Park
103.7956333,1.311672777,HOLLAND VILLAGE Park,"Located At The Junction Of Holland Road And Holland Avenue, Holland Village Park Is A Slice Of Peace And Tranquillity. Triangular In Shape And Gently Sloping, This 0.3-Hectare Park Provides Residents With A Brief Respite From The Hustle And Bustle Of The City.Visitors To The Park Can Sit Back And Relax Under The Shade Of The Existing Greenery, Which Includes Three Mature Rain Trees (Samanea Saman).Holland Village Park Is Adjacent To The Holland Village Mrt Station And Can Be Accessed Conveniently From The Five-Footway Of Shophouses."
103.8718041,1.379363984,ANG MO KIO LINEAR Park (PLOT 2),No Description Found For Ang Mo Kio Linear Park (Plot 2)
103.8687178,1.379242084,ANG MO KIO LINEAR Park (PLOT 3),No Description Found For Ang Mo Kio Linear Park (Plot 3)
103.8468456,1.313660983,CAMBRIDGE PARK,"Cambridge Park Is Located Junction Of Cambridge Road, Beside S’pore Baptist Church"
103.8230217,1.405591916,BROOK'S PARK,No Description Found For Brook'S Park
103.8725472,1.398773563,JLN KAYU INTERIM Park,No Description Found For Jln Kayu Interim Park
103.8194127,1.330371095,KHEAM HOCK PARK,Kheam Hock Park Is Located Along Kheam Hock Road
103.8995035,1.309727451,CEYLON ROAD INTERIM PARK,Ceylon Road Interim Park Is Located Along Dunman Road
103.8986769,1.310681707,HAIG WALK EXTENSION,Haig Walk Extension Is Located Along Dunman Road
103.9007194,1.310097045,ONAN ROAD GREEN SPACE,Onan Road Green Space Is Located Along Onan Road
103.8437904,1.276456448,TRAS LINK Park,No Description Found For Tras Link Park
103.767994,1.372414413,CASHEW RD INTERIM Park,No Description Found For Cashew Rd Interim Park
103.8272693,1.358642373,VENUS GREEN,"Venus Green Is Located Beside Venus Drive Carpark, Old Windsor Interim Park"
103.7552835,1.323879039,Faber Heights Park,No Description Found For Faber Heights Park
103.9071606,1.324405301,JALAN ISHAK PARK,No Description Found For Jalan Ishak Park
103.9078869,1.324040918,LORONG MARICAN PARK,No Description Found For Lorong Marican Park
103.90834,1.323797424,LORONG MARZUKI PARK,No Description Found For Lorong Marzuki Park
103.9092645,1.323993095,LORONG MELAYU PARK,No Description Found For Lorong Melayu Park
103.8465041,1.298183825,DHOBY GHAUT GREEN,"Dhoby Ghaut Green Was Officially Launched On 24 October 2009. It Was Identified As An Interim Park In Ura’s Public Space And Urban Waterfront Master Plan 2003 And Conceived As “city Room” For Community Gathering Within The City.The Sculptural Open-Air Amphitheatre Is A Landmark Of The Park, Serving As A Showpiece For The Architectural And Urban Design Excellence Demonstration Project And A Performance Venue To Encourage Public Participation And Enjoyment Of The Open Space.The Arts Centre Located Between Both Exits Of The Dhoby Ghaut Mrt Station Offers Exhibition Space For Local And International Artists, And Other Arts Recreational Activities For The Public."
103.8336274,1.214491316,SISTERS' ISLAND MARINE PARK,No Description Found For Sisters' Island Marine Park
103.8922988,1.310912069,GREEN LANE PARK,No Description Found For Green Lane Park
103.8620919,1.32743837,MAR THOMA ROAD PARK,No Description Found For Mar Thoma Road Park
103.859721,1.363426605,HAUS LINEAR PARK,Haus Linear Park Is Located Along Serangoon Garden Way.
103.7862098,1.338624504,SIAN TUAN INTERIM PARK,Sian Tuan Interim Park Is Located Along Sian Tuan Ave
103.8226077,1.434309953,SEMBAWANG HOT SPRING PARK,"Located Off Gambas Avenue, Sembawang Hot Spring Park Features New Cascading Pools And A Water Collection Point, Enhanced Accessibility For Wheelchair Users, And Educational Panels Where Visitors Can Learn About Singapore’s Only Hot Spring Park’s History And Geology. The Park'S Rustic Environment, Reminiscent Of Old Kampungs, Also Holds Many Collective Memories For The Community.Visitors Can Enjoy The New Floral Walk And See Fruit Trees And Edible Plants Commonly Found In Kampungs, And Flowers Commonly Seen In The 1960S And 1990S. The Rustic Environment Is Further Enhanced By Unpaved Paths And Naturalised Streams Flowing From The Hot Spring, Which Mimics The Freshwater Swamp Forest Landscape. There Are Seating Areas Sheltered By Planted Trellises Featuring Flowering Creepers Such As The Elephant Climber (Argyreia Nervosa). The Public Can Also Learn More About The History Of The Site And Geothermal Processes Behind The Formation Of A Hot Spring Through Interpretative Signs At Locations Of Interest.Guidelines For Using The Hot Springlet'S Be Considerate Of Others When Enjoying The Facilities At Sembawang Hot Spring Park. View Theguidelines:Guidelines For Using The Hot Spring Footbathlet'S Be Considerate When Enjoying The Hot Spring Footbath At Sembawang Hot Spring Park. View Theguidelines:"
103.8788814,1.347891189,LORONG ONG LYE PARK,No Description Found For Lorong Ong Lye Park
103.9028344,1.311048078,KOON SENG PARK,"Koon Seng Park Is A Neighbourhood Park Located At The Junction Of Koon Seng Road And Tembeling Road. Facilities At This Park Include A Children’s Playground, 3G Fitness Equipment, A Basketball Court And A Dog Run."
103.8398482,1.462094169,IRAU DRIVE PLAYGROUND,No Description Found For Irau Drive Playground
103.8885723,1.332862751,PAYA LEBAR ROAD PARK,No Description Found For Paya Lebar Road Park
103.8752087,1.351627509,UPPER SERANGOON PARK,No Description Found For Upper Serangoon Park
103.7524398,1.367310121,Bukit Gombak Park,"Located On A Hill, The 4.8-Hectare Bukit Gombak Park Provides Surrounding Residents With Tranquil Areas To Enjoy Nature, Recreational Spaces For Families, And Opportunities For The Community To Experience Gardening And Be Closer To Nature.The Park Has Various Features That Cater To Different Groups Of Residents And Their Recreational Needs. For Families With Young Children, The Park Has A New Nature-Inspired Play Area. There Is Also An Outdoor Fitness Area With Exercise Equipment, An Open Lawn, And A Café. The Park Also Includes A 480Sqm Dog Run Featuring A Sloped Terrain For Dogs To Run Unleashed, And Benches For Dog Owners To Rest.Bukit Gombak Park Is A Node In The Bukit Batok Nature Corridor, Which Comprises More Than 125 Hectares Of Parks And 10Km Of Nature Ways And Park Connectors, Forming An Important Ecological Corridor Between The Central Nature Park Network And The Tengah Forest Corridor In Western Singapore."
103.8747789,1.35403956,BOUNDARY ROAD PARK,No Description Found For Boundary Road Park
103.819003,1.448723769,PARK AT SEMBAWANG ALLEY,No Description Found For Park At Sembawang Alley
103.8272027,1.443805848,JLN SENDUDOK PARK,No Description Found For Jln Sendudok Park
103.7274101,1.417252254,Native Plant Centre,No Description Found For Native Plant Centre
103.8580862,1.351753881,Chuan Lane Park,"Chuan Lane Park Is Located End Of Chuan Lane, Along Cte"
103.8782405,1.345374989,HOW SUN LINEAR PARK,No Description Found For How Sun Linear Park
103.90691,1.330953768,Jalan Singa Park,Jalan Singa Park Is Located Along Jln Singa Road And Bedok Reservoir Road
103.8018248,1.321936141,Victoria Park Playground,Victoria Park Playground Is Located Along Victoria Park Road
103.8478825,1.296415187,CANNING RISE (FCP),No Description Found For Canning Rise (Fcp)
103.8494947,1.294464155,ARMENIAN STREET (FCP),No Description Found For Armenian Street (Fcp)
103.8532799,1.289855009,CONNAUGHT DRIVE,No Description Found For Connaught Drive
103.8824581,1.343583163,UPPER PAYA LEBAR INTERIM PARK,No Description Found For Upper Paya Lebar Interim Park
103.8633381,1.378638507,Nim Meadow Park,No Description Found For Nim Meadow Park
103.7926556,1.330221185,MAPLE LANE PARK,"Maple Lane Park Is Located Along Maple Lane, Adjacent To Bukit Timah Rd"
103.7830327,1.327551249,HOLLAND GREEN LINEAR PARK,Holland Green Linear Park Is Located Along Holland Plain Road
103.8297474,1.283602195,Kim Pong Park,"Kim Pong Park Is Designed With A Simple And Clean Layout To Reflect The Art-Deco Era Of The Old Tiong Bahru Estate. The Pathways, Which Form A Circular Motif, Allow Visitors To Navigate Easily Through The Park. Catering To The Demographics Of The Estate, The Park Features Wide Pathways And Space Beside The Terrazzo Benches To Accommodate Wheelchairs And Prams.The Park Features Three Zones. The First And Largest Of The Three Zones Is An Open Field For Residents To Hold Group Activities. The Second Zone, Located In The Middle, Has Old-School Garden Swings To Further Highlight The Theme Of The Park. The Swings All Face Toward The Centre Of The Lawn To Promote Social Interaction. In The Third Zone, Which Is The Activity Zone, There Is A Pavilion With A Stage That Allows Residents To Take Shelter And Rest After Their Activities. The Pavilion Can Also Be Used For Community Events."
103.8737332,1.339399819,OLD UPPER ALJUNIED ROAD,No Description Found For Old Upper Aljunied Road
103.8692833,1.409355825,Hampstead Wetlands Park,"Developed By Jtc And Nparks, The 3.23 Hectare Hampstead Wetlands Park Is A Green Sanctuary And A Place For Rest And Recreation For The Surrounding Community Of Seletar Aerospace Park.This Park Provides A Conducive Environment For Plants, Birds And Other Wildlife That Inhabit Freshwater Ecosystems. Snags And The Habitat Islands Are Essential Parts Of The Wetland’s Ecology, Providing Birds And Other Wildlife With Shelter, Nesting Spots And Resting Grounds Away From Human Disturbances And Predators. The Habitat Islands Also Provide Additional Surface Area For Wetland Plants To Colonise. Wetlands Help To Remove Sediments From Surface Run-Off When It Rains, Thus Acting As A Natural Filter.As You Stroll Along The Scenic Boardwalk, Enjoy Nature Up Close At The Viewing Decks And Look Out For A Variety Of Interesting Flora And Fauna."
103.850477,1.370692186,ANG MO KIO TOWN GARDEN EAST,"Built On The Site Of A Former Rubber Estate, Ang Mo Kio Town Garden East Is Home To Rubber Trees As Well As Other Economically Important Trees Such As Nutmeg And Cinnamon. Tranquil And Peaceful, It Is A Popular Place For Nearby Residents To Conduct Recreational Activities.Fitness Enthusiasts Can Jog, Do Foot Reflexology Or Practice Tai Chi Among The Lush Greenery, While Enjoying The Open Space The Park Offers. Visitors Can Also Take A Slow Stroll Among The Groves Of Trees And View The Sculptures Of Rubber Seeds And Nutmegs Installed Around The Park."
103.8842362,1.399503155,SENGKANG RIVERSIDE Park,"With The Punggol Reservoir, Also Known As Sungei Punggol, Running Through It, Sengkang Riverside Park Is Calm And Tranquil. Featuring A Constructed Wetland And Rich Biodiversity, It Is A Favourite Of Nature Lovers.Visitors Can Hike On The Park’s Many Trails To View The Manually Planted Marshes And Get Close To The Inhabitants Of The Marshland. Home To Many Aquatic Plants, The Constructed Wetland Doubles Up As A Wildlife Habitat And Attracts A Variety Of Mangrove Birds And Damselflies. Alternatively, Embark On An Educational Journey To Explore The Fruit Trees Planted Around The Park. Besides Common Edible Fruits Such As Star Fruit, Chiku And Dragon Fruit, You May Even Discover Exotic Fruits That Cannot Be Found In Local Stalls And Supermarkets. Visitors Can Also Visit Singapore’s Largest Man-Made Wetland, Pub’s Sengkang Floating Wetland, Which Is Located Within The Park.Sengkang Riverside Park Is One Of Four Parks Located On The North Eastern Riverine Loop Of The Park Connector Network. Sengkang Riverside Park Was Awarded The Abc Waters Certification, As An Excellent Example Of How The Protection Of Our Water Resources Can Be Creatively Integrated With Urban Planning In A Sustainable Manner.Get Connected From Sengkang Riverside Park To Rower’s Bay, Pasir Ris Park, Changi Beach Park, East Coast Park And Other Park Connectors Via The Round Island Route! Clickhereto Read More."
103.8654823,1.370198575,TAVISTOCK AVE Park,No Description Found For Tavistock Ave Park
103.8841101,1.35554678,SURIN AVE NEIGHBOURHOOD Park,No Description Found For Surin Ave Neighbourhood Park
103.8351675,1.437741805,YISHUN NEIGHBOURHOOD Park,"Developed On An Old Rubber Estate, Yishun Neighbourhood Park Is The Place To Go To If You Are Looking For A Quiet Retreat. Featuring A Hill With An Open Lawn At The Top And Facilities Such As A Children’s Playground And Fitness Equipment, The Park Is A Great Place For Families Looking For A Day Of Fun.Fitness Enthusiasts Can Warm Up At The Exercise Stations Before Taking A Jog Around The Park. The Open Lawn At The Top Of The Hill Is Also Ideal For Picnics With Friends And Family."
103.7486825,1.317558696,Pandan Reservoir Fitness Corner,Pandan Reservoir Fitness Corner Is Located Juntion Of West Coast Road & Pandan Gardens
103.7907731,1.303053526,one-north Park,No Description Found For One-North Park
103.957842,1.313446086,EAST COAST PARK AREA G,No Description Found For East Coast Park Area G
103.9335984,1.306719376,EAST COAST PARK AREA E,No Description Found For East Coast Park Area E
103.886356,1.297184685,KATONG Park,Katong Park Is Located Junction Of Meyer Road & Fort Road
103.8996966,1.296657804,EAST COAST PARK AREA B,No Description Found For East Coast Park Area B
103.9691062,1.316006776,EAST COAST PARK AREA H,No Description Found For East Coast Park Area H
103.9247547,1.3043226,EAST COAST PARK AREA D,No Description Found For East Coast Park Area D
103.9078441,1.299278032,EAST COAST PARK AREA C,No Description Found For East Coast Park Area C
103.9431397,1.309735574,EAST COAST PARK AREA F,No Description Found For East Coast Park Area F
103.8725372,1.294437762,EAST COAST PARK AREA A,No Description Found For East Coast Park Area A
103.8477055,1.361114715,Bishan-Ang Mo Kio Park (River Plains),No Description Found For Bishan-Ang Mo Kio Park (River Plains)
103.7304799,1.335769135,JLG: CHINESE &amp; JAPANESE GARDEN,No Description Found For Jlg: Chinese &Amp; Japanese Garden
